10000; 358589
20000; 779123
30000; 1200721
40000; 1680922
50000; 2152364
60000; 2643444
70000; 3085833
80000; 3606848
90000; 4058861
100000; 4609900
10000; 358628
20000; 779140
10000; 358598
20000; 779147
30000; 1200677
40000; 1680868
50000; 2152484
60000; 2643510
70000; 3085829
80000; 3606868
90000; 4058911
