10000; 502154
20000; 1094605
30000; 1721243
40000; 2367971
50000; 3029583
60000; 3704323
70000; 4389035
80000; 5087624
90000; 5788340
100000; 6499168
10000; 501997
20000; 1094891
10000; 502030
20000; 1094509
30000; 1721321
40000; 2367754
50000; 3029717
60000; 3704334
70000; 4388747
80000; 5086946
90000; 5788335
