10000; 99998416
20000; 399992888
30000; 899982926
40000; 1599968182
50000; 2499947300
60000; 3599922373
70000; 4899892240
80000; 6399854066
90000; 8099811573
100000; 9999763600
10000; 99998330
20000; 399993073
30000; 899982303
10000; 99998256
20000; 399992678
30000; 899982886
40000; 1599968170
50000; 2499947194
60000; 3599922009
70000; 4899891854
80000; 6399854480
90000; 8099812764
100000; 9999765386
