10000; 71666042
20000; 274255136
30000; 596715632
40000; 1031621183
50000; 1570701861
60000; 2211516054
70000; 2955299721
80000; 3800536071
90000; 4740775730
100000; 5779698991
10000; 71606464
20000; 274529778
30000; 597249547
10000; 71466515
20000; 274882399
30000; 597046062
40000; 1031021880
50000; 1569391463
60000; 2210733961
70000; 2956697661
80000; 3796462777
90000; 4739679140
100000; 5779399702
