10000; 0.114
20000; 0.433
30000; 0.981
40000; 1.755
50000; 2.729
60000; 3.961
70000; 5.385
80000; 6.934
90000; 8.819
100000; 10.882
10000; 0.107
20000; 0.435
30000; 1.053
40000; 1.797
50000; 2.733
60000; 4.015
70000; 5.260
80000; 6.938
90000; 9.001
100000; 11.487
10000; 0.163
20000; 0.443
30000; 1.162
40000; 2.041
50000; 2.771
60000; 3.854
70000; 5.316
80000; 7.074
90000; 9.061
100000; 23.545
10000; 0.121
20000; 0.383
30000; 0.873
40000; 1.566
