10000; 0.119
20000; 0.603
30000; 1.690
40000; 3.191
50000; 5.040
60000; 7.283
70000; 9.477
80000; 11.993
90000; 15.004
100000; 17.801
10000; 0.117
20000; 0.675
30000; 1.650
40000; 3.169
50000; 5.230
60000; 7.230
70000; 9.792
80000; 12.115
90000; 15.295
100000; 18.057
