10000; 0.256
20000; 1.212
30000; 2.608
40000; 5.768
50000; 7.774
60000; 10.862
70000; 14.942
80000; 19.590
90000; 24.997
100000; 30.752
10000; 0.346
20000; 1.341
30000; 2.645
40000; 4.758
50000; 7.519
60000; 10.977
70000; 15.000
80000; 19.638
90000; 25.560
100000; 31.303
10000; 0.350
20000; 1.099
30000; 2.737
40000; 4.814
50000; 11.364
60000; 10.761
70000; 14.760
80000; 19.765
90000; 25.246
100000; 39.357
10000; 0.314
20000; 1.006
30000; 2.338
40000; 4.305
